Time,Open,High,Low,Close
2021-03-21 23:55:00,1.38514,1.38514,1.38471,1.38481
2021-03-22 00:00:00,1.38479,1.38517,1.38464,1.38509
2021-03-22 00:05:00,1.3851,1.38547,1.38509,1.38537
2021-03-22 00:10:00,1.38534,1.38538,1.38518,1.38535
2021-03-22 00:15:00,1.38536,1.38543,1.38529,1.38531
2021-03-22 00:20:00,1.38532,1.38532,1.38513,1.38517
2021-03-22 00:25:00,1.38519,1.38553,1.38519,1.38539
2021-03-22 00:30:00,1.38539,1.38598,1.38537,1.38597
2021-03-22 00:35:00,1.38597,1.38608,1.38595,1.38604
2021-03-22 00:40:00,1.38605,1.38605,1.3858,1.38588
2021-03-22 00:45:00,1.38592,1.38607,1.38592,1.38596
2021-03-22 00:50:00,1.38596,1.38618,1.38577,1.38588
2021-03-22 00:55:00,1.38588,1.38588,1.38544,1.38545
2021-03-22 01:00:00,1.38547,1.38558,1.38485,1.385
2021-03-22 01:05:00,1.38496,1.38546,1.38496,1.3851
2021-03-22 01:10:00,1.38509,1.3852,1.38474,1.38474
2021-03-22 01:15:00,1.38473,1.38497,1.38468,1.38497
2021-03-22 01:20:00,1.38495,1.38565,1.38494,1.38565
2021-03-22 01:25:00,1.38566,1.38577,1.38513,1.38513
2021-03-22 01:30:00,1.38515,1.38525,1.38443,1.38479
2021-03-22 01:35:00,1.38482,1.38588,1.38468,1.38587
2021-03-22 01:40:00,1.38587,1.38593,1.38515,1.38515
2021-03-22 01:45:00,1.38516,1.38556,1.38512,1.38517
2021-03-22 01:50:00,1.38522,1.38558,1.38509,1.38557
2021-03-22 01:55:00,1.38555,1.38577,1.38502,1.38506
2021-03-22 02:00:00,1.38505,1.38511,1.38413,1.38425
2021-03-22 02:05:00,1.38421,1.38444,1.38404,1.38424
2021-03-22 02:10:00,1.38425,1.38436,1.38385,1.38434
2021-03-22 02:15:00,1.38435,1.38581,1.38434,1.38511
2021-03-22 02:20:00,1.3851,1.38556,1.38474,1.38525
2021-03-22 02:25:00,1.38525,1.38575,1.38524,1.38531
2021-03-22 02:30:00,1.38531,1.38572,1.38497,1.38536
2021-03-22 02:35:00,1.38538,1.38548,1.38435,1.38469
2021-03-22 02:40:00,1.38469,1.38485,1.38417,1.38422
2021-03-22 02:45:00,1.38423,1.38457,1.38362,1.38397
2021-03-22 02:50:00,1.38398,1.38449,1.38369,1.38434
2021-03-22 02:55:00,1.38436,1.38508,1.38425,1.38485
2021-03-22 03:00:00,1.38491,1.38516,1.38473,1.38487
2021-03-22 03:05:00,1.38487,1.38487,1.38385,1.38442
2021-03-22 03:10:00,1.3844,1.38497,1.38414,1.38479
2021-03-22 03:15:00,1.38482,1.38566,1.38473,1.38556
2021-03-22 03:20:00,1.38555,1.38622,1.38555,1.38599
2021-03-22 03:25:00,1.38599,1.38613,1.38557,1.38603
2021-03-22 03:30:00,1.38609,1.38685,1.38577,1.38684
2021-03-22 03:35:00,1.38677,1.38706,1.38625,1.38633
2021-03-22 03:40:00,1.38634,1.38663,1.38603,1.38652
2021-03-22 03:45:00,1.38652,1.38676,1.38603,1.38622
2021-03-22 03:50:00,1.38621,1.38684,1.38612,1.38672
2021-03-22 03:55:00,1.3867,1.38717,1.38639,1.38652
2021-03-22 04:00:00,1.3865,1.38695,1.38632,1.38672
2021-03-22 04:05:00,1.38673,1.3874,1.38671,1.38681
2021-03-22 04:10:00,1.3868,1.38694,1.3866,1.38677
2021-03-22 04:15:00,1.38679,1.38691,1.38631,1.38659
2021-03-22 04:20:00,1.38662,1.38662,1.3861,1.3862
2021-03-22 04:25:00,1.3862,1.3865,1.3857,1.38581
2021-03-22 04:30:00,1.3858,1.38622,1.38571,1.38592
2021-03-22 04:35:00,1.38594,1.38642,1.38591,1.38638
2021-03-22 04:40:00,1.38639,1.3864,1.38551,1.38556
2021-03-22 04:45:00,1.38555,1.38591,1.38552,1.3857
2021-03-22 04:50:00,1.3857,1.38571,1.3849,1.38502
2021-03-22 04:55:00,1.38502,1.38559,1.3848,1.38541
2021-03-22 05:00:00,1.38541,1.38616,1.38541,1.38594
2021-03-22 05:05:00,1.38599,1.38617,1.38561,1.38561
2021-03-22 05:10:00,1.3856,1.38611,1.38558,1.38562
2021-03-22 05:15:00,1.38565,1.38653,1.38565,1.38632
2021-03-22 05:20:00,1.38634,1.38655,1.38621,1.38622
2021-03-22 05:25:00,1.38623,1.38623,1.38521,1.38521
2021-03-22 05:30:00,1.38526,1.38557,1.38512,1.38513
2021-03-22 05:35:00,1.38511,1.38521,1.38481,1.38481
2021-03-22 05:40:00,1.38481,1.38481,1.384,1.38418
2021-03-22 05:45:00,1.38414,1.38446,1.38411,1.38443
2021-03-22 05:50:00,1.3844,1.3849,1.38439,1.3846
2021-03-22 05:55:00,1.38464,1.3855,1.38461,1.38538
2021-03-22 06:00:00,1.38536,1.38625,1.38521,1.38615
2021-03-22 06:05:00,1.38613,1.38634,1.38576,1.38605
2021-03-22 06:10:00,1.38604,1.38644,1.38593,1.38611
2021-03-22 06:15:00,1.3861,1.38615,1.38491,1.38523
2021-03-22 06:20:00,1.38523,1.38651,1.38523,1.38629
2021-03-22 06:25:00,1.38629,1.3869,1.38622,1.38689
2021-03-22 06:30:00,1.38688,1.38738,1.3867,1.38732
2021-03-22 06:35:00,1.38731,1.3875,1.38672,1.3871
2021-03-22 06:40:00,1.38714,1.3873,1.38681,1.38681
2021-03-22 06:45:00,1.38684,1.38704,1.38659,1.38674
2021-03-22 06:50:00,1.38673,1.38692,1.3863,1.38671
2021-03-22 06:55:00,1.3867,1.38767,1.3867,1.387
2021-03-22 07:00:00,1.387,1.38728,1.3863,1.38632
2021-03-22 07:05:00,1.38631,1.38673,1.38613,1.3864
2021-03-22 07:10:00,1.38642,1.3865,1.386,1.38633
2021-03-22 07:15:00,1.38633,1.38649,1.38564,1.38564
2021-03-22 07:20:00,1.38565,1.38638,1.38561,1.38635
2021-03-22 07:25:00,1.3863,1.38644,1.386,1.38634
2021-03-22 07:30:00,1.38634,1.38651,1.38592,1.38651
2021-03-22 07:35:00,1.38649,1.38653,1.38508,1.38508
2021-03-22 07:40:00,1.38509,1.38549,1.38483,1.385
2021-03-22 07:45:00,1.38502,1.38543,1.38481,1.38485
2021-03-22 07:50:00,1.38486,1.38497,1.3842,1.38423
2021-03-22 07:55:00,1.38427,1.38464,1.38403,1.38453
2021-03-22 08:00:00,1.38452,1.3847,1.38258,1.38267
2021-03-22 08:05:00,1.38266,1.38298,1.38232,1.38255
2021-03-22 08:10:00,1.38254,1.38335,1.38217,1.38311
2021-03-22 08:15:00,1.38309,1.38348,1.38297,1.38345
2021-03-22 08:20:00,1.38346,1.38348,1.38273,1.38304
2021-03-22 08:25:00,1.38306,1.38365,1.38301,1.38342
2021-03-22 08:30:00,1.38338,1.38394,1.38304,1.38386
2021-03-22 08:35:00,1.38386,1.38393,1.38338,1.38355
2021-03-22 08:40:00,1.38354,1.38358,1.3823,1.38255
2021-03-22 08:45:00,1.38257,1.38322,1.38244,1.38291
2021-03-22 08:50:00,1.38293,1.38351,1.38262,1.38293
2021-03-22 08:55:00,1.38297,1.383,1.3821,1.38276
2021-03-22 09:00:00,1.38278,1.38322,1.38277,1.38302
2021-03-22 09:05:00,1.38303,1.38355,1.38297,1.38315
2021-03-22 09:10:00,1.38319,1.38375,1.38271,1.38283
2021-03-22 09:15:00,1.38284,1.38295,1.38234,1.38265
2021-03-22 09:20:00,1.38265,1.38358,1.38225,1.38348
2021-03-22 09:25:00,1.38349,1.38367,1.38281,1.38291
2021-03-22 09:30:00,1.38294,1.38336,1.38285,1.38327
2021-03-22 09:35:00,1.38329,1.38366,1.38315,1.38363
2021-03-22 09:40:00,1.38367,1.38377,1.38294,1.38328
2021-03-22 09:45:00,1.38327,1.3844,1.38322,1.38434
2021-03-22 09:50:00,1.38434,1.38444,1.38351,1.38352
2021-03-22 09:55:00,1.38353,1.38384,1.38316,1.38374
2021-03-22 10:00:00,1.38374,1.38375,1.3833,1.38374
2021-03-22 10:05:00,1.38373,1.38403,1.38361,1.3839
2021-03-22 10:10:00,1.38392,1.38399,1.38358,1.38363
2021-03-22 10:15:00,1.3836,1.38397,1.38348,1.38397
2021-03-22 10:20:00,1.38396,1.38435,1.38395,1.38404
2021-03-22 10:25:00,1.38402,1.38435,1.38386,1.38415
2021-03-22 10:30:00,1.38415,1.38557,1.38415,1.38498
2021-03-22 10:35:00,1.38498,1.38525,1.38432,1.38446
2021-03-22 10:40:00,1.3845,1.38512,1.38449,1.38501
2021-03-22 10:45:00,1.38503,1.38536,1.38483,1.385
2021-03-22 10:50:00,1.38503,1.38577,1.38496,1.38556
2021-03-22 10:55:00,1.38554,1.38556,1.38486,1.38537
2021-03-22 11:00:00,1.38539,1.3855,1.385,1.38509
2021-03-22 11:05:00,1.38508,1.38595,1.38508,1.38587
2021-03-22 11:10:00,1.38587,1.38611,1.38552,1.38552
2021-03-22 11:15:00,1.3855,1.38574,1.38534,1.38569
2021-03-22 11:20:00,1.38573,1.38585,1.38544,1.38566
2021-03-22 11:25:00,1.38564,1.38642,1.3856,1.38636
2021-03-22 11:30:00,1.38633,1.38638,1.38575,1.38602
2021-03-22 11:35:00,1.38601,1.38639,1.38589,1.38589
2021-03-22 11:40:00,1.38588,1.3865,1.38572,1.38644
2021-03-22 11:45:00,1.38644,1.38651,1.38621,1.38632
2021-03-22 11:50:00,1.38631,1.38634,1.38613,1.38621
2021-03-22 11:55:00,1.38621,1.38624,1.3857,1.38584
2021-03-22 12:00:00,1.38586,1.38591,1.38555,1.38559
2021-03-22 12:05:00,1.38559,1.38583,1.38547,1.3855
2021-03-22 12:10:00,1.38552,1.38583,1.38541,1.38572
2021-03-22 12:15:00,1.38572,1.38644,1.38572,1.38625
2021-03-22 12:20:00,1.38625,1.38643,1.38622,1.38622
2021-03-22 12:25:00,1.38622,1.38645,1.38609,1.38637
2021-03-22 12:30:00,1.3864,1.38704,1.38623,1.38699
2021-03-22 12:35:00,1.38702,1.38713,1.38677,1.38684
2021-03-22 12:40:00,1.38684,1.38701,1.38662,1.38672
2021-03-22 12:45:00,1.38672,1.38689,1.38661,1.38682
2021-03-22 12:50:00,1.38681,1.38692,1.38649,1.38652
2021-03-22 12:55:00,1.38653,1.38681,1.38641,1.38647
2021-03-22 13:00:00,1.38647,1.38664,1.38629,1.38657
2021-03-22 13:05:00,1.38656,1.38684,1.38646,1.38684
2021-03-22 13:10:00,1.38681,1.38689,1.38662,1.38663
2021-03-22 13:15:00,1.38666,1.38679,1.38662,1.38662
2021-03-22 13:20:00,1.38661,1.38662,1.38629,1.38638
2021-03-22 13:25:00,1.38636,1.38668,1.38627,1.38656
2021-03-22 13:30:00,1.38658,1.38683,1.38658,1.38674
2021-03-22 13:35:00,1.38672,1.38676,1.3865,1.38663
2021-03-22 13:40:00,1.38662,1.38662,1.38641,1.38652
2021-03-22 13:45:00,1.38653,1.38665,1.38653,1.38658
2021-03-22 13:50:00,1.38658,1.38661,1.38648,1.3865
2021-03-22 13:55:00,1.3865,1.38672,1.38631,1.38639
2021-03-22 14:00:00,1.38637,1.38656,1.38629,1.38654
2021-03-22 14:05:00,1.38655,1.38657,1.38626,1.38653
2021-03-22 14:10:00,1.38653,1.38655,1.38635,1.3864
2021-03-22 14:15:00,1.3864,1.38642,1.38614,1.38628
2021-03-22 14:20:00,1.38628,1.38641,1.38622,1.38636
2021-03-22 14:25:00,1.38637,1.38643,1.38631,1.38642
2021-03-22 14:30:00,1.38642,1.38665,1.38642,1.38647
2021-03-22 14:35:00,1.38647,1.38653,1.38634,1.38638
2021-03-22 14:40:00,1.38637,1.38651,1.38624,1.38624
2021-03-22 14:45:00,1.38625,1.38651,1.38623,1.38623
2021-03-22 14:50:00,1.38623,1.3863,1.38601,1.38612
2021-03-22 14:55:00,1.38611,1.38613,1.38583,1.38587
2021-03-22 15:00:00,1.3859,1.38596,1.38565,1.38571
2021-03-22 15:05:00,1.3857,1.38601,1.3857,1.38599
2021-03-22 15:10:00,1.38599,1.38612,1.38584,1.38608
2021-03-22 15:15:00,1.38607,1.38623,1.38604,1.38623
2021-03-22 15:20:00,1.38623,1.38635,1.3862,1.38635
2021-03-22 15:25:00,1.38632,1.38635,1.38632,1.38633
2021-03-22 15:30:00,1.38634,1.38635,1.38622,1.38625
2021-03-22 15:35:00,1.38625,1.38665,1.38624,1.38664
2021-03-22 15:40:00,1.38665,1.38665,1.38639,1.38642
2021-03-22 15:45:00,1.38641,1.38653,1.38628,1.38642
2021-03-22 15:50:00,1.38642,1.38655,1.3864,1.38652
2021-03-22 15:55:00,1.3865,1.38674,1.38623,1.38623
2021-03-22 16:00:00,1.38621,1.38632,1.3859,1.38591
2021-03-22 16:05:00,1.38592,1.38606,1.38585,1.38606
2021-03-22 16:10:00,1.38598,1.38672,1.38595,1.38605
2021-03-22 16:15:00,1.38604,1.38604,1.38587,1.386
2021-03-22 16:20:00,1.38605,1.38628,1.3859,1.38628
2021-03-22 16:25:00,1.38628,1.38628,1.3859,1.3859
2021-03-22 16:30:00,1.38589,1.38602,1.38589,1.3859
2021-03-22 16:35:00,1.38592,1.38618,1.3859,1.38598
2021-03-22 16:40:00,1.38598,1.38609,1.38573,1.38583
2021-03-22 16:45:00,1.386,1.38626,1.38588,1.38595
2021-03-22 16:50:00,1.3861,1.38625,1.38592,1.38625
2021-03-22 16:55:00,1.3863,1.38636,1.3859,1.3859
2021-03-22 17:00:00,1.3859,1.38629,1.38587,1.38627
2021-03-22 17:05:00,1.38626,1.38628,1.38603,1.38604
2021-03-22 17:10:00,1.38603,1.38616,1.38603,1.38611
2021-03-22 17:15:00,1.38614,1.38631,1.38614,1.38629
2021-03-22 17:20:00,1.38629,1.3863,1.38615,1.3862
2021-03-22 17:25:00,1.38621,1.38621,1.38599,1.38601
2021-03-22 17:30:00,1.386,1.38613,1.38599,1.38609
2021-03-22 17:35:00,1.38608,1.38615,1.38589,1.38593
2021-03-22 17:40:00,1.38592,1.38601,1.3859,1.38591
2021-03-22 17:45:00,1.38596,1.38606,1.38588,1.38605
2021-03-22 17:50:00,1.38607,1.38611,1.38603,1.3861
2021-03-22 17:55:00,1.3861,1.38625,1.38608,1.3862
2021-03-22 18:00:00,1.3862,1.38641,1.38615,1.3864
2021-03-22 18:05:00,1.38638,1.3864,1.38628,1.38628
2021-03-22 18:10:00,1.38629,1.3863,1.38598,1.38599
2021-03-22 18:15:00,1.38599,1.38601,1.38583,1.38594
2021-03-22 18:20:00,1.38597,1.38603,1.3859,1.38593
2021-03-22 18:25:00,1.38593,1.386,1.38589,1.38594
2021-03-22 18:30:00,1.38597,1.38611,1.3859,1.38602
2021-03-22 18:35:00,1.38601,1.38639,1.386,1.38628
2021-03-22 18:40:00,1.38625,1.38625,1.38619,1.38622
2021-03-22 18:45:00,1.38621,1.38623,1.38598,1.386
2021-03-22 18:50:00,1.38601,1.38601,1.38568,1.38581
2021-03-22 18:55:00,1.3858,1.38627,1.38574,1.38587
2021-03-22 19:00:00,1.38593,1.38619,1.38578,1.38599
2021-03-22 19:05:00,1.386,1.38604,1.38578,1.38582
2021-03-22 19:10:00,1.38581,1.38585,1.38559,1.38576
2021-03-22 19:15:00,1.38576,1.3859,1.38553,1.3856
2021-03-22 19:20:00,1.3856,1.3856,1.38509,1.3851
2021-03-22 19:25:00,1.3851,1.3851,1.38465,1.385
2021-03-22 19:30:00,1.38501,1.38528,1.38501,1.38522
2021-03-22 19:35:00,1.38523,1.38534,1.38487,1.38487
2021-03-22 19:40:00,1.38487,1.38496,1.38472,1.38475
2021-03-22 19:45:00,1.38475,1.38493,1.38454,1.38454
2021-03-22 19:50:00,1.38455,1.38463,1.38443,1.38461
2021-03-22 19:55:00,1.3846,1.38503,1.38449,1.385
2021-03-22 20:00:00,1.38499,1.38501,1.38471,1.38498
2021-03-22 20:05:00,1.38498,1.38535,1.38498,1.38518
2021-03-22 20:10:00,1.38518,1.38518,1.38444,1.38449
2021-03-22 20:15:00,1.38451,1.38452,1.3843,1.38434
2021-03-22 20:20:00,1.38439,1.38452,1.38403,1.38416
2021-03-22 20:25:00,1.3841,1.38443,1.3841,1.38433
2021-03-22 20:30:00,1.38431,1.38452,1.384,1.38402
2021-03-22 20:35:00,1.38402,1.38448,1.38402,1.38443
2021-03-22 20:40:00,1.38444,1.38472,1.38437,1.38463
2021-03-22 20:45:00,1.38462,1.38464,1.38432,1.38445
2021-03-22 20:50:00,1.38443,1.38456,1.38389,1.38435
2021-03-22 20:55:00,1.38434,1.38464,1.38433,1.38446
2021-03-22 21:00:00,1.38444,1.38452,1.38415,1.38452
2021-03-22 21:05:00,1.38452,1.38472,1.38435,1.38446
2021-03-22 21:10:00,1.38443,1.38467,1.38434,1.38443
2021-03-22 21:15:00,1.38443,1.38455,1.38394,1.38397
2021-03-22 21:20:00,1.38397,1.38421,1.38391,1.38391
2021-03-22 21:25:00,1.38391,1.384,1.38351,1.38373
2021-03-22 21:30:00,1.38372,1.38385,1.38354,1.38375
2021-03-22 21:35:00,1.38374,1.38396,1.38364,1.38395
2021-03-22 21:40:00,1.38395,1.38418,1.38391,1.38391
2021-03-22 21:45:00,1.3839,1.3839,1.38341,1.38368
2021-03-22 21:50:00,1.38372,1.38379,1.38362,1.38377
2021-03-22 21:55:00,1.38379,1.38404,1.38379,1.38396
2021-03-22 22:00:00,1.38397,1.38402,1.38384,1.38402
2021-03-22 22:05:00,1.38404,1.38412,1.38384,1.38394
2021-03-22 22:10:00,1.38393,1.38415,1.38386,1.38397
2021-03-22 22:15:00,1.38398,1.38421,1.38394,1.38414
2021-03-22 22:20:00,1.38414,1.38424,1.38408,1.38416
2021-03-22 22:25:00,1.38416,1.38454,1.38413,1.38454
2021-03-22 22:30:00,1.38454,1.38454,1.38411,1.38411
2021-03-22 22:35:00,1.3841,1.38455,1.3841,1.38446
2021-03-22 22:40:00,1.38446,1.38468,1.38435,1.38454
2021-03-22 22:45:00,1.38454,1.38474,1.38443,1.38458
2021-03-22 22:50:00,1.38461,1.38481,1.38446,1.38468
2021-03-22 22:55:00,1.38465,1.38482,1.38459,1.38474
2021-03-22 23:00:00,1.38475,1.38485,1.38465,1.38484
2021-03-22 23:05:00,1.38486,1.3851,1.38485,1.38493
2021-03-22 23:10:00,1.38491,1.38491,1.38468,1.38478
2021-03-22 23:15:00,1.38476,1.38506,1.38472,1.38504
2021-03-22 23:20:00,1.38503,1.38504,1.38469,1.3847
2021-03-22 23:25:00,1.38469,1.38471,1.38434,1.38437
2021-03-22 23:30:00,1.38435,1.38435,1.38404,1.38406
2021-03-22 23:35:00,1.38404,1.38406,1.3838,1.38391
2021-03-22 23:40:00,1.38387,1.38387,1.38374,1.38385
2021-03-22 23:45:00,1.3838,1.3838,1.38345,1.38352
2021-03-22 23:50:00,1.38353,1.38362,1.38331,1.38346
2021-03-22 23:55:00,1.38347,1.38354,1.38333,1.38336
2021-03-23 00:00:00,1.38333,1.38337,1.38313,1.38335
2021-03-23 00:05:00,1.38335,1.38352,1.38334,1.38344
2021-03-23 00:10:00,1.38343,1.38353,1.38324,1.38337
2021-03-23 00:15:00,1.38335,1.38339,1.38322,1.3833
2021-03-23 00:20:00,1.3833,1.3835,1.3833,1.3835
2021-03-23 00:25:00,1.38351,1.38351,1.38262,1.38293
2021-03-23 00:30:00,1.38292,1.38292,1.38262,1.38282
2021-03-23 00:35:00,1.38282,1.38283,1.38246,1.38263
2021-03-23 00:40:00,1.38263,1.38285,1.38262,1.38274
2021-03-23 00:45:00,1.38273,1.38299,1.38264,1.38298
2021-03-23 00:50:00,1.383,1.38318,1.38292,1.38317
2021-03-23 00:55:00,1.38316,1.38318,1.38297,1.38307
2021-03-23 01:00:00,1.38306,1.38345,1.38286,1.38301
2021-03-23 01:05:00,1.38297,1.38347,1.38266,1.38338
2021-03-23 01:10:00,1.38339,1.38341,1.38258,1.38258
2021-03-23 01:15:00,1.38257,1.38264,1.38213,1.38227
2021-03-23 01:20:00,1.38225,1.3832,1.3822,1.3832
2021-03-23 01:25:00,1.3832,1.38384,1.38315,1.38363
2021-03-23 01:30:00,1.3836,1.3836,1.3832,1.38341
2021-03-23 01:35:00,1.3834,1.38356,1.38326,1.38356
2021-03-23 01:40:00,1.38357,1.38385,1.38347,1.38348
2021-03-23 01:45:00,1.38347,1.38392,1.38343,1.38382
2021-03-23 01:50:00,1.38382,1.3844,1.38374,1.38398
2021-03-23 01:55:00,1.38397,1.38397,1.38343,1.38372
2021-03-23 02:00:00,1.38374,1.38472,1.38367,1.38432
2021-03-23 02:05:00,1.38435,1.38459,1.38355,1.38361
2021-03-23 02:10:00,1.38361,1.38486,1.38355,1.38477
2021-03-23 02:15:00,1.38475,1.38494,1.38445,1.38445
2021-03-23 02:20:00,1.38444,1.38509,1.38442,1.38504
2021-03-23 02:25:00,1.38505,1.38509,1.38451,1.38463
2021-03-23 02:30:00,1.38461,1.38526,1.38455,1.38482
2021-03-23 02:35:00,1.3848,1.38482,1.38383,1.38383
2021-03-23 02:40:00,1.38386,1.38444,1.38362,1.38444
2021-03-23 02:45:00,1.38444,1.38444,1.38391,1.38414
2021-03-23 02:50:00,1.38414,1.38427,1.38361,1.38405
2021-03-23 02:55:00,1.38403,1.38484,1.38397,1.38433
2021-03-23 03:00:00,1.38435,1.38436,1.38345,1.38378
2021-03-23 03:05:00,1.38379,1.38379,1.38222,1.38237
2021-03-23 03:10:00,1.38236,1.3831,1.38236,1.38287
2021-03-23 03:15:00,1.38288,1.38328,1.38259,1.38325
2021-03-23 03:20:00,1.38325,1.38389,1.38313,1.38354
2021-03-23 03:25:00,1.38355,1.38355,1.38053,1.38089
2021-03-23 03:30:00,1.38086,1.38096,1.38017,1.3804
2021-03-23 03:35:00,1.3804,1.38092,1.38036,1.38092
2021-03-23 03:40:00,1.3809,1.38091,1.38029,1.38076
2021-03-23 03:45:00,1.38076,1.38085,1.38045,1.38078
2021-03-23 03:50:00,1.38079,1.38159,1.38074,1.38125
2021-03-23 03:55:00,1.38126,1.38136,1.38074,1.38105
2021-03-23 04:00:00,1.38105,1.3813,1.38058,1.3813
2021-03-23 04:05:00,1.38131,1.38133,1.38067,1.38077
2021-03-23 04:10:00,1.38077,1.38077,1.38007,1.3801
2021-03-23 04:15:00,1.3801,1.38015,1.37884,1.37938
2021-03-23 04:20:00,1.37937,1.37946,1.37838,1.37838
2021-03-23 04:25:00,1.37836,1.37914,1.37814,1.37873
2021-03-23 04:30:00,1.37871,1.37896,1.37812,1.37822
2021-03-23 04:35:00,1.37824,1.37833,1.37702,1.3774
2021-03-23 04:40:00,1.3774,1.37797,1.3773,1.37758
2021-03-23 04:45:00,1.37758,1.37788,1.3773,1.37765
2021-03-23 04:50:00,1.37765,1.37768,1.37674,1.37677
2021-03-23 04:55:00,1.37676,1.37803,1.37675,1.3776
2021-03-23 05:00:00,1.37757,1.37803,1.37705,1.37752
2021-03-23 05:05:00,1.37753,1.37857,1.37738,1.37856
2021-03-23 05:10:00,1.37857,1.37864,1.37787,1.3779
2021-03-23 05:15:00,1.37791,1.37792,1.37558,1.37587
2021-03-23 05:20:00,1.37587,1.37635,1.37557,1.37566
2021-03-23 05:25:00,1.37565,1.37586,1.37512,1.37573
2021-03-23 05:30:00,1.37567,1.37658,1.37564,1.37583
2021-03-23 05:35:00,1.37583,1.37669,1.37565,1.37613
2021-03-23 05:40:00,1.37613,1.37613,1.37566,1.37567
2021-03-23 05:45:00,1.37566,1.37637,1.37563,1.37613
2021-03-23 05:50:00,1.37616,1.37677,1.37594,1.37667
2021-03-23 05:55:00,1.37666,1.37688,1.37646,1.37676
2021-03-23 06:00:00,1.37677,1.37716,1.37633,1.3767
2021-03-23 06:05:00,1.37669,1.37688,1.37636,1.37676
2021-03-23 06:10:00,1.37676,1.37715,1.3766,1.37694
2021-03-23 06:15:00,1.37696,1.37729,1.37667,1.3767
2021-03-23 06:20:00,1.37672,1.37682,1.3764,1.37655
2021-03-23 06:25:00,1.37656,1.37688,1.3765,1.37684
2021-03-23 06:30:00,1.37684,1.37809,1.37684,1.37796
2021-03-23 06:35:00,1.37796,1.37848,1.37778,1.37824
2021-03-23 06:40:00,1.37825,1.37888,1.37805,1.37888
2021-03-23 06:45:00,1.37887,1.37933,1.37852,1.37855
2021-03-23 06:50:00,1.37855,1.37897,1.37797,1.37803
2021-03-23 06:55:00,1.37803,1.37834,1.37744,1.37744
2021-03-23 07:00:00,1.37745,1.37785,1.37719,1.37758
2021-03-23 07:05:00,1.37757,1.37866,1.37755,1.3786
2021-03-23 07:10:00,1.3786,1.37881,1.37804,1.37831
2021-03-23 07:15:00,1.37831,1.37914,1.37817,1.37911
2021-03-23 07:20:00,1.37908,1.37993,1.37897,1.37965
2021-03-23 07:25:00,1.37962,1.37992,1.37925,1.37936
2021-03-23 07:30:00,1.37936,1.37972,1.37914,1.37941
2021-03-23 07:35:00,1.37939,1.37939,1.37885,1.37897
2021-03-23 07:40:00,1.37898,1.38006,1.37889,1.37997
2021-03-23 07:45:00,1.37999,1.38019,1.37925,1.3793
2021-03-23 07:50:00,1.37931,1.3795,1.37908,1.37922
2021-03-23 07:55:00,1.37921,1.37961,1.37919,1.37927
2021-03-23 08:00:00,1.37926,1.3796,1.37919,1.3793
2021-03-23 08:05:00,1.37928,1.37937,1.379,1.37923
2021-03-23 08:10:00,1.37922,1.37925,1.37842,1.37849
2021-03-23 08:15:00,1.3785,1.37915,1.37832,1.37915
2021-03-23 08:20:00,1.37915,1.37931,1.37871,1.37875
2021-03-23 08:25:00,1.37874,1.37874,1.37789,1.378
2021-03-23 08:30:00,1.378,1.37855,1.37747,1.37756
2021-03-23 08:35:00,1.37755,1.37849,1.3775,1.37841
2021-03-23 08:40:00,1.37839,1.37921,1.3782,1.37918
2021-03-23 08:45:00,1.37919,1.3792,1.37855,1.3787
2021-03-23 08:50:00,1.37868,1.37872,1.3777,1.37781
2021-03-23 08:55:00,1.37781,1.37787,1.37744,1.3776
2021-03-23 09:00:00,1.37761,1.37807,1.37749,1.37754
2021-03-23 09:05:00,1.37754,1.37814,1.37685,1.37814
2021-03-23 09:10:00,1.37812,1.37885,1.37804,1.37851
2021-03-23 09:15:00,1.37853,1.379,1.37842,1.37897
2021-03-23 09:20:00,1.379,1.37949,1.37873,1.37901
2021-03-23 09:25:00,1.37901,1.37922,1.37875,1.37904
2021-03-23 09:30:00,1.37904,1.37945,1.37862,1.37872
2021-03-23 09:35:00,1.37874,1.37875,1.37821,1.3787
2021-03-23 09:40:00,1.37872,1.37878,1.37812,1.37824
2021-03-23 09:45:00,1.37823,1.37911,1.37811,1.37911
2021-03-23 09:50:00,1.3791,1.37971,1.37893,1.37965
2021-03-23 09:55:00,1.37963,1.37981,1.3794,1.37954
2021-03-23 10:00:00,1.3796,1.37963,1.37911,1.37945
2021-03-23 10:05:00,1.37944,1.37991,1.37932,1.37988
2021-03-23 10:10:00,1.37986,1.3799,1.37942,1.37952
2021-03-23 10:15:00,1.37949,1.38004,1.37947,1.37953
2021-03-23 10:20:00,1.37952,1.37962,1.37912,1.37953
2021-03-23 10:25:00,1.37953,1.37967,1.37901,1.37907
2021-03-23 10:30:00,1.37905,1.37915,1.37851,1.37852
2021-03-23 10:35:00,1.3785,1.37872,1.37836,1.37853
2021-03-23 10:40:00,1.37853,1.37855,1.37803,1.37849
2021-03-23 10:45:00,1.37849,1.37865,1.37802,1.37862
2021-03-23 10:50:00,1.37862,1.37956,1.37835,1.37905
2021-03-23 10:55:00,1.37903,1.37963,1.37898,1.37932
2021-03-23 11:00:00,1.3793,1.37934,1.37856,1.37858
2021-03-23 11:05:00,1.37859,1.37864,1.37829,1.37848
2021-03-23 11:10:00,1.37849,1.37857,1.37815,1.37831
